2026/01/01 19:07:21.038,SELL,ETH/USDT,104,1,239,1766651474
2026/01/01 19:07:21.038,BUY,ETH/USDT,95,1,144,1766651474
2026/01/01 19:07:21.038,SELL,ETH/USDT,105,1,249,1766651474
2026/01/02 20:34:38.760,WALLET,BTC,0,100,110,1766651474
2026/01/02 20:35:02.820,WALLET,ETH,0,100,100,1766651474
2026/01/02 20:36:16.399,WALLET,BTC/USTD,0,100,100,1766651474
2026/01/02 20:37:48.839,WALLET,BTC/USTD,0,-100,0,1766651474
2026/01/02 21:40:40.831,WALLET,BTC,0,100,110,1766651474
2026/01/02 21:47:39.384,WALLET,BTC,0,100,110,1766651474
2026/01/02 21:59:49.693,WALLET,BTC,0,1000,1010,1766651474
2026/01/02 22:49:23.991,WALLET,BTC,0,1000,1010,1766651474
2020/06/01 11:57:30.328127,bid,ETH/BTC,10,5,1010,1766651474
2020/06/01 11:57:40.339453,bid,ETH/BTC,1,1,1010.12,1766651474
2026/01/02 22:54:17.086,WALLET,ETH,0,100,100,1766651474
2020/06/01 11:57:45.344474,ask,ETH/BTC,1,1,100,1766651474
2026/01/02 22:57:08.065,WALLET,ETH,0,100,100,1766651474
2026/01/02 22:57:18.463,WALLET,BTC,0,100,110,1766651474
2020/06/01 11:57:30.328127,bid,ETH/BTC,10,5,110,1766651474
2026/01/02 22:59:14.830,SELL,BTC/USDT,101,1,101,1766651474
2026/01/02 22:59:14.830,BUY,BTC/USDT,98,1,3,1766651474
2026/01/02 22:59:14.830,SELL,BTC/USDT,102,1,105,1766651474
2026/01/02 22:59:14.830,BUY,BTC/USDT,97,1,8,1766651474
2026/01/02 22:59:14.830,SELL,BTC/USDT,103,1,111,1766651474
2026/01/02 22:59:14.830,BUY,BTC/USDT,96,1,15,1766651474
2026/01/02 22:59:14.830,SELL,BTC/USDT,104,1,119,1766651474
2026/01/02 22:59:14.830,BUY,BTC/USDT,95,1,24,1766651474
2026/01/02 22:59:14.830,SELL,BTC/USDT,105,1,129,1766651474
2026/01/02 22:59:14.830,BUY,DOGE/BTC,99,1,30,1766651474
2026/01/02 22:59:14.830,SELL,DOGE/BTC,101,1,131,1766651474
2026/01/02 22:59:14.830,BUY,DOGE/BTC,98,1,33,1766651474
2026/01/02 22:59:14.830,SELL,DOGE/BTC,102,1,135,1766651474
2026/01/02 22:59:14.830,BUY,DOGE/BTC,97,1,38,1766651474
2026/01/02 22:59:14.830,SELL,DOGE/BTC,103,1,141,1766651474
2026/01/02 22:59:14.830,BUY,DOGE/BTC,96,1,45,1766651474
2026/01/02 22:59:14.830,SELL,DOGE/BTC,104,1,149,1766651474
2026/01/02 22:59:14.830,BUY,DOGE/BTC,95,1,54,1766651474
2026/01/02 22:59:14.830,SELL,DOGE/BTC,105,1,159,1766651474
2026/01/02 22:59:14.830,BUY,DOGE/USDT,99,1,60,1766651474
2026/01/02 22:59:14.830,SELL,DOGE/USDT,101,1,161,1766651474
2026/01/02 22:59:14.830,BUY,DOGE/USDT,98,1,63,1766651474
2026/01/02 22:59:14.830,SELL,DOGE/USDT,102,1,165,1766651474
2026/01/02 22:59:14.830,BUY,DOGE/USDT,97,1,68,1766651474
2026/01/02 22:59:14.830,SELL,DOGE/USDT,103,1,171,1766651474
2026/01/02 22:59:14.830,BUY,DOGE/USDT,96,1,75,1766651474
2026/01/02 22:59:14.830,SELL,DOGE/USDT,104,1,179,1766651474
2026/01/02 22:59:14.830,BUY,DOGE/USDT,95,1,84,1766651474
2026/01/02 22:59:14.830,SELL,DOGE/USDT,105,1,189,1766651474
2026/01/02 22:59:14.830,BUY,ETH/BTC,99,1,90,1766651474
2026/01/02 22:59:14.830,SELL,ETH/BTC,101,1,191,1766651474
2026/01/02 22:59:14.830,BUY,ETH/BTC,98,1,93,1766651474
2026/01/02 22:59:14.830,SELL,ETH/BTC,102,1,195,1766651474
2026/01/02 22:59:14.830,BUY,ETH/BTC,97,1,98,1766651474
2026/01/02 22:59:14.830,SELL,ETH/BTC,103,1,201,1766651474
2026/01/02 22:59:14.830,BUY,ETH/BTC,96,1,105,1766651474
2026/01/02 22:59:14.830,SELL,ETH/BTC,104,1,209,1766651474
2026/01/02 22:59:14.830,BUY,ETH/BTC,95,1,114,1766651474
2026/01/02 22:59:14.830,SELL,ETH/BTC,105,1,219,1766651474
2026/01/02 22:59:14.830,BUY,ETH/USDT,99,1,120,1766651474
2026/01/02 22:59:14.830,SELL,ETH/USDT,101,1,221,1766651474
2026/01/02 22:59:14.830,BUY,ETH/USDT,98,1,123,1766651474
2026/01/02 22:59:14.830,SELL,ETH/USDT,102,1,225,1766651474
2026/01/02 22:59:14.830,BUY,ETH/USDT,97,1,128,1766651474
2026/01/02 22:59:14.830,SELL,ETH/USDT,103,1,231,1766651474
2026/01/02 22:59:14.830,BUY,ETH/USDT,96,1,135,1766651474
2026/01/02 22:59:14.830,SELL,ETH/USDT,104,1,239,1766651474
2026/01/02 22:59:14.830,BUY,ETH/USDT,95,1,144,1766651474
2026/01/02 22:59:14.830,SELL,ETH/USDT,105,1,249,1766651474
2026/01/03 10:03:08.833,WALLET,100,0,100,100,9353803910
2026/01/03 10:03:20.545,WALLET,BTC,0,100,110,9353803910
2026/01/03 10:03:30.609,WALLET,ETH,0,100,100,9353803910
2020/06/01 11:57:30.328127,bid,ETH/BTC,10,5,110,9353803910
2020/06/01 11:57:30.328127,ask,ETH/BTC,1,1,100,9353803910
2026/01/03 10:17:41.266,WALLET,BTC,0,100,110,9353803910
2026/01/03 10:18:00.703,WALLET,ETH,0,100,100,9353803910
2026/01/03 10:19:38.616,WALLET,USD,0,1000,1000,9353803910
2026/01/03 10:24:36.672,WALLET,BTC,0,100,110,9353803910
2026/01/03 10:27:01.252,WALLET,BTC,0,500,510,9353803910
2026/01/03 10:30:36.024,WALLET,BTC,0,200,210,1766651474
2026/01/03 10:31:45.629,WALLET,USD,0,250,250,9353803910
2026/01/03 10:33:11.403,WALLET,BTC,0,200,210,9353803910
2026/01/03 10:33:17.260,WALLET,ETH,0,200,200,9353803910
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,210,9353803910
2026/01/03 10:59:02.481,WALLET,BTC,0,100,110,9353803910
2026/01/03 10:59:07.836,WALLET,ETH,0,100,100,9353803910
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,9353803910
2026/01/03 11:00:52.789,WALLET,USD,0,100,100,9353803910
2026/01/03 12:06:14.956,WALLET,BTC,0,100,110,9353803910
2026/01/03 12:06:24.069,WALLET,ETH,0,100,100,9353803910
2020/06/01 11:57:30.328127,BUY,ETH/BTC,1,1,110,9353803910
2020/06/01 11:57:35.334211,BUY,ETH/BTC,1,1,110.025,9353803910
2026/01/03 12:29:22.497,WALLET,ETH,0,100,100,9353803910
2026/01/03 12:29:31.337,WALLET,BTC,0,100,110,9353803910
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,9353803910
2020/06/01 11:57:30.328127,SELL,ETH/BTC,1,1,100,9353803910
2026/01/03 12:37:35.662,WALLET,ETH,0,100,100,9353803910
2026/01/03 12:37:44.740,WALLET,BTC,0,100,110,9353803910
2020/06/01 11:57:30.328127,SELL,ETH/BTC,10,5,100,9353803910
2020/06/01 11:57:30.328127,BUY,ETH/BTC,1,1,110,9353803910
2026/01/03 12:51:25.537,WALLET,BTC,0,100,110,9353803910
2026/01/03 12:51:30.955,WALLET,ETH,0,100,100,9353803910
2020/06/01 11:57:30.328127,BUY,ET/BTC,1,1,10,1766651474
2020/06/01 11:57:30.328127,BUY,ETH/BTC,1,1,10,1766651474
2020/06/01 11:57:30.328127,BUY,ETH/BTC,1,1,10,1766651474
2020/06/01 11:57:30.328127,BUY,ETH/BTC,1,1,10,1766651474
2026/01/03 20:02:53.102,WALLET,BTC,0,100,110,6379567984
2026/01/03 20:03:04.565,WALLET,ETH,0,200,200,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,6379567984
2026/01/03 20:46:19.938,WALLET,ETC,0,100,100,6379567984
2026/01/03 20:46:30.048,WALLET,BTC,0,100,110,6379567984
2026/01/03 20:46:50.759,WALLET,ETH,0,100,100,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,6379567984
2026/01/03 22:03:37.939,WALLET,BTC,0,100,110,6379567984
2026/01/03 22:05:34.531,WALLET,ETH,0,200,200,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,6379567984
2026/01/03 22:18:03.613,SELL,BTC/USDT,101,1,101,6379567984
2026/01/03 22:18:03.613,BUY,BTC/USDT,98,1,3,6379567984
2026/01/03 22:18:03.613,SELL,BTC/USDT,102,1,105,6379567984
2026/01/03 22:18:03.613,BUY,BTC/USDT,97,1,8,6379567984
2026/01/03 22:18:03.613,SELL,BTC/USDT,103,1,111,6379567984
2026/01/03 22:18:03.613,BUY,BTC/USDT,96,1,15,6379567984
2026/01/03 22:18:03.613,SELL,BTC/USDT,104,1,119,6379567984
2026/01/03 22:18:03.613,BUY,BTC/USDT,95,1,24,6379567984
2026/01/03 22:18:03.613,SELL,BTC/USDT,105,1,129,6379567984
2026/01/03 22:18:03.613,BUY,DOGE/BTC,99,1,30,6379567984
2026/01/03 22:18:03.613,SELL,DOGE/BTC,101,1,131,6379567984
2026/01/03 22:18:03.613,BUY,DOGE/BTC,98,1,33,6379567984
2026/01/03 22:18:03.613,SELL,DOGE/BTC,102,1,135,6379567984
2026/01/03 22:18:03.613,BUY,DOGE/BTC,97,1,38,6379567984
2026/01/03 22:18:03.613,SELL,DOGE/BTC,103,1,141,6379567984
2026/01/03 22:18:03.613,BUY,DOGE/BTC,96,1,45,6379567984
2026/01/03 22:18:03.613,SELL,DOGE/BTC,104,1,149,6379567984
2026/01/03 22:18:03.613,BUY,DOGE/BTC,95,1,54,6379567984
2026/01/03 22:18:03.613,SELL,DOGE/BTC,105,1,159,6379567984
2026/01/03 22:18:03.613,BUY,DOGE/USDT,99,1,60,6379567984
2026/01/03 22:18:03.613,SELL,DOGE/USDT,101,1,161,6379567984
2026/01/03 22:18:03.613,BUY,DOGE/USDT,98,1,63,6379567984
2026/01/03 22:18:03.613,SELL,DOGE/USDT,102,1,165,6379567984
2026/01/03 22:18:03.613,BUY,DOGE/USDT,97,1,68,6379567984
2026/01/03 22:18:03.613,SELL,DOGE/USDT,103,1,171,6379567984
2026/01/03 22:18:03.613,BUY,DOGE/USDT,96,1,75,6379567984
2026/01/03 22:18:03.613,SELL,DOGE/USDT,104,1,179,6379567984
2026/01/03 22:18:03.613,BUY,DOGE/USDT,95,1,84,6379567984
2026/01/03 22:18:03.613,SELL,DOGE/USDT,105,1,189,6379567984
2026/01/03 22:18:03.613,BUY,ETH/BTC,99,1,90,6379567984
2026/01/03 22:18:03.613,SELL,ETH/BTC,101,1,191,6379567984
2026/01/03 22:18:03.613,BUY,ETH/BTC,98,1,93,6379567984
2026/01/03 22:18:03.613,SELL,ETH/BTC,102,1,195,6379567984
2026/01/03 22:18:03.613,BUY,ETH/BTC,97,1,98,6379567984
2026/01/03 22:18:03.613,SELL,ETH/BTC,103,1,201,6379567984
2026/01/03 22:18:03.613,BUY,ETH/BTC,96,1,105,6379567984
2026/01/03 22:18:03.613,SELL,ETH/BTC,104,1,209,6379567984
2026/01/03 22:18:03.613,BUY,ETH/BTC,95,1,114,6379567984
2026/01/03 22:18:03.613,SELL,ETH/BTC,105,1,219,6379567984
2026/01/03 22:18:03.613,BUY,ETH/USDT,99,1,120,6379567984
2026/01/03 22:18:03.613,SELL,ETH/USDT,101,1,221,6379567984
2026/01/03 22:18:03.613,BUY,ETH/USDT,98,1,123,6379567984
2026/01/03 22:18:03.613,SELL,ETH/USDT,102,1,225,6379567984
2026/01/03 22:18:03.613,BUY,ETH/USDT,97,1,128,6379567984
2026/01/03 22:18:03.613,SELL,ETH/USDT,103,1,231,6379567984
2026/01/03 22:18:03.613,BUY,ETH/USDT,96,1,135,6379567984
2026/01/03 22:18:03.613,SELL,ETH/USDT,104,1,239,6379567984
2026/01/03 22:18:03.613,BUY,ETH/USDT,95,1,144,6379567984
2026/01/03 22:18:03.613,SELL,ETH/USDT,105,1,249,6379567984
2026/01/04 13:00:57.504,SELL,BTC/USDT,101,1,101,6379567984
2026/01/04 13:00:57.504,BUY,DOGE/USDT,99,1,2,6379567984
2026/01/04 13:00:57.504,SELL,DOGE/USDT,101,1,103,6379567984
2026/01/04 13:00:57.504,BUY,ETH/USDT,99,1,4,6379567984
2026/01/04 13:00:57.504,SELL,ETH/USDT,101,1,105,6379567984
2026/01/04 13:01:46.712,BUY,BTC/USDT,99,1,6,6379567984
2026/01/04 13:01:46.712,SELL,BTC/USDT,101,1,107,6379567984
2026/01/04 13:01:46.712,BUY,DOGE/USDT,99,1,8,6379567984
2026/01/04 13:01:46.712,SELL,DOGE/USDT,101,1,109,6379567984
2026/01/04 13:01:46.712,BUY,ETH/USDT,99,1,10,6379567984
2026/01/04 13:01:46.712,SELL,ETH/USDT,101,1,111,6379567984
2026/01/04 13:03:11.122,SELL,BTC/USDT,101,1,101,6379567984
2026/01/04 13:03:11.122,BUY,DOGE/USDT,99,1,2,6379567984
2026/01/04 13:03:11.122,SELL,DOGE/USDT,101,1,103,6379567984
2026/01/04 13:03:11.122,BUY,ETH/USDT,99,1,4,6379567984
2026/01/04 13:03:11.122,SELL,ETH/USDT,101,1,105,6379567984
2026/01/04 14:19:44.810,SELL,BTC/USDT,101,1,101,6379567984
2026/01/04 14:19:44.810,BUY,DOGE/USDT,99,1,2,6379567984
2026/01/04 14:19:44.810,SELL,DOGE/USDT,101,1,103,6379567984
2026/01/04 14:19:44.810,BUY,ETH/USDT,99,1,4,6379567984
2026/01/04 14:19:44.810,SELL,ETH/USDT,101,1,105,6379567984
2026/01/04 14:33:54.574,SELL,BTC/USDT,101,1,101,6379567984
2026/01/04 14:33:54.574,BUY,DOGE/USDT,99,1,2,6379567984
2026/01/04 14:33:54.574,SELL,DOGE/USDT,101,1,103,6379567984
2026/01/04 14:33:54.574,BUY,ETH/USDT,99,1,4,6379567984
2026/01/04 14:33:54.574,SELL,ETH/USDT,101,1,105,6379567984
2026/01/04 15:53:45.584,Deposit,BTC,0,100,110,1340177347
2026/01/04 15:53:59.088,Deposit,ETC,0,750,750,1340177347
2026/01/04 15:54:43.982,Withdraw,ETC,0,-200,550,1340177347
2026/01/04 16:03:36.897,Deposit,BTC,0,500,510,1340177347
2026/01/04 16:04:53.030,Deposit,ETH,0,300,300,1340177347
2020/06/01 11:57:35.334211,BUY,ETH/BTC,1,1,510,1340177347
2026/01/04 16:19:48.579,Deposit,BTC,0,100,110,6379567984
2026/01/04 16:19:54.998,Deposit,ETH,0,200,200,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,6379567984
2020/06/01 11:57:30.328127,trade,ETH/BTC,0.0248261,5,200,6379567984
2026/01/04 16:31:24.711,Deposit,ETH,0,200,200,6379567984
2026/01/04 16:31:33.976,Deposit,BTC,0,100,110,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,6379567984
2026/01/04 16:43:19.520,Deposit,ETH,0,100,100,6379567984
2026/01/04 16:43:29.520,Deposit,BTC,0,100,110,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,6379567984
2026/01/04 16:47:52.509,Deposit,BTC,0,100,110,6379567984
2026/01/04 16:47:58.060,Deposit,ETH,0,100,100,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,6379567984
2020/06/01 11:57:30.328127,trade,ETH/BTC,0.0248261,5,100,6379567984
2026/01/04 16:49:37.216,Deposit,BTC,0,100,110,6379567984
2026/01/04 16:49:42.867,Deposit,BTC,0,100,210,6379567984
2026/01/04 16:49:51.521,Deposit,ETH,0,100,100,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,210,6379567984
2020/06/01 11:57:30.328127,trade,ETH/BTC,0.0248261,5,100,6379567984
2026/01/04 16:53:35.354,Deposit,BTC,0,100,110,6379567984
2026/01/04 16:53:40.206,Deposit,ETH,0,100,100,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,6379567984
2020/06/01 11:57:30.328127,trade,ETH/BTC,0.0248261,5,105,6379567984
2026/01/04 17:26:56.625,Deposit,BTC,0,300,310,6379567984
2026/01/04 17:27:02.879,Deposit,ETH,0,500,500,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,310,6379567984
2020/06/01 11:57:30.328127,trade,ETH/BTC,0.0248261,5,505,6379567984
2026/01/04 18:33:52.268,Deposit,BTC,0,100,110,6379567984
2026/01/04 18:34:01.607,Deposit,ETH,0,200,200,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,6379567984
2020/06/01 11:57:30.328127,trade,ETH/BTC,0.0248261,5,205,6379567984
2026/01/04 19:07:53.886,Deposit,BTC,0,100,110,6379567984
2026/01/04 19:07:58.652,Deposit,ETH,0,200,200,6379567984
2020/06/01 11:57:30.328127,BUY,ETH/BTC,10,5,110,6379567984
2020/06/01 11:57:30.328127,trade,ETH/BTC,0.0248261,5,205,6379567984
2026/01/06 14:57:39.008,Deposit,BTC,0,500,510,5917077427
2020/06/01 11:57:30.328127,BUY,ETH/BTC,200,0.5,500,5917077427
2026/01/06 17:23:00.916,Deposit,USDT,0,700,700,5917077427
2020/06/01 11:57:30.328127,SELL,ETH/BTH ,200,0.5,0.5,5917077427
2020/06/01 11:57:30.328127,SELL,USDT/BTC,100,60,700,5917077427
2026/01/06 18:13:38.047,BUY,BTC/USDT,99,1,601,5917077427
2026/01/06 18:13:38.047,SELL,BTC/USDT,101,1,702,5917077427
2026/01/06 18:13:38.047,BUY,DOGE/BTC,99,1,301,5917077427
2026/01/06 18:13:38.047,SELL,DOGE/BTC,101,1,402,5917077427
2026/01/06 18:13:38.047,BUY,DOGE/USDT,99,1,603,5917077427
2026/01/06 18:13:38.047,SELL,DOGE/USDT,101,1,704,5917077427
2026/01/06 18:13:38.047,BUY,ETH/BTC,99,1,303,5917077427
2026/01/06 18:13:38.047,SELL,ETH/BTC,101,1,404,5917077427
2026/01/06 18:13:38.047,BUY,ETH/USDT,99,1,605,5917077427
2026/01/06 18:13:38.047,SELL,ETH/USDT,101,1,706,5917077427
2026/01/06 18:13:38.047,BUY,USDT/BTC,99,1,305,5917077427
2026/01/06 18:13:38.047,SELL,USDT/BTC,101,1,406,5917077427
2026/01/06 18:19:39.839,Deposit,USDT,0,700,700,4527085408
2026/01/06 18:19:48.310,Deposit,BTC,0,846,846,4527085408
2026/01/06 18:19:59.471,Deposit,ETH,0,591,591,4527085408
2026/01/06 19:08:08.188,Deposit,BTC,0,164,1010,4527085408
2026/01/06 19:08:23.797,Withdraw,BTC,0,-10,1000,4527085408
2020/06/01 11:57:30.328127,BID,ETH/BTC,10,5,1000,4527085408
2020/06/01 11:57:30.328127,BUY,ETH/BTC,0.0248261,5,999.876,4527085408
2026/01/06 20:14:22.558,Deposit,USDT,0,142550,143250,4527085408
2026/01/06 20:14:22.564,BUY,BTC/USDT,9508.37,1,133742,4527085408
2026/01/06 20:14:22.568,SELL,BTC/USDT,9546.48,1,143288,4527085408
2026/01/06 20:14:22.839,BUY,BTC/USDT,9520.12,1,133768,4527085408
2026/01/06 20:14:22.843,SELL,BTC/USDT,9558.28,1,143326,4527085408
2026/01/06 20:14:23.105,BUY,BTC/USDT,9547.48,1,133779,4527085408
2026/01/06 20:14:23.111,SELL,BTC/USDT,9585.75,1,143365,4527085408
2026/01/06 20:14:23.373,BUY,BTC/USDT,9516.24,1,133848,4527085408
2026/01/06 20:14:23.379,SELL,BTC/USDT,9554.38,1,143403,4527085408
2026/01/06 20:14:23.639,BUY,BTC/USDT,9513.05,1,133890,4527085408
2026/01/06 20:14:23.646,SELL,BTC/USDT,9551.18,1,143441,4527085408
2026/01/06 20:14:24.441,BUY,DOGE/BTC,2.63768e-07,1,999.876,4527085408
2026/01/06 20:14:24.448,SELL,DOGE/BTC,2.64826e-07,1,999.876,4527085408
2026/01/06 20:14:24.712,BUY,DOGE/BTC,2.63506e-07,1,999.876,4527085408
2026/01/06 20:14:24.717,SELL,DOGE/BTC,2.64562e-07,1,999.876,4527085408
2026/01/06 20:14:24.979,BUY,DOGE/BTC,2.65195e-07,1,999.876,4527085408
2026/01/06 20:14:24.984,SELL,DOGE/BTC,2.66258e-07,1,999.876,4527085408
2026/01/06 20:14:25.246,BUY,DOGE/BTC,2.63355e-07,1,999.876,4527085408
2026/01/06 20:14:25.250,SELL,DOGE/BTC,2.64411e-07,1,999.876,4527085408
2026/01/06 20:14:25.513,BUY,DOGE/BTC,2.63865e-07,1,999.876,4527085408
2026/01/06 20:14:25.519,SELL,DOGE/BTC,2.64922e-07,1,999.876,4527085408
2026/01/06 20:14:26.307,BUY,DOGE/USDT,0.00257114,1,143441,4527085408
2026/01/06 20:14:26.317,SELL,DOGE/USDT,0.00258145,1,143441,4527085408
2026/01/06 20:14:26.579,BUY,DOGE/USDT,0.00256103,1,143441,4527085408
2026/01/06 20:14:26.585,SELL,DOGE/USDT,0.00257129,1,143441,4527085408
2026/01/06 20:14:26.851,BUY,DOGE/USDT,0.00256312,1,143441,4527085408
2026/01/06 20:14:26.860,SELL,DOGE/USDT,0.00257339,1,143441,4527085408
2026/01/06 20:14:27.118,BUY,DOGE/USDT,0.00256068,1,143441,4527085408
2026/01/06 20:14:27.123,SELL,DOGE/USDT,0.00257094,1,143441,4527085408
2026/01/06 20:14:27.384,BUY,DOGE/USDT,0.00255039,1,143441,4527085408
2026/01/06 20:14:27.389,SELL,DOGE/USDT,0.00256061,1,143441,4527085408
2026/01/06 20:14:28.185,BUY,ETH/BTC,0.0250369,1,999.851,4527085408
2026/01/06 20:14:28.193,SELL,ETH/BTC,0.0251372,1,999.876,4527085408
2026/01/06 20:14:28.462,BUY,ETH/BTC,0.0249167,1,999.851,4527085408
2026/01/06 20:14:28.466,SELL,ETH/BTC,0.0250166,1,999.876,4527085408
2026/01/06 20:14:28.728,BUY,ETH/BTC,0.0249498,1,999.851,4527085408
2026/01/06 20:14:28.736,SELL,ETH/BTC,0.0250498,1,999.876,4527085408
2026/01/06 20:14:28.999,BUY,ETH/BTC,0.0249751,1,999.851,4527085408
2026/01/06 20:14:29.003,SELL,ETH/BTC,0.0250752,1,999.876,4527085408
2026/01/06 20:14:29.268,BUY,ETH/BTC,0.0250226,1,999.851,4527085408
2026/01/06 20:14:29.276,SELL,ETH/BTC,0.0251229,1,999.876,4527085408
2026/01/06 20:14:30.078,BUY,ETH/USDT,238.512,1,143202,4527085408
2026/01/06 20:14:30.087,SELL,ETH/USDT,239.468,1,143442,4527085408
2026/01/06 20:14:30.361,BUY,ETH/USDT,238.407,1,143203,4527085408
2026/01/06 20:14:30.367,SELL,ETH/USDT,239.363,1,143443,4527085408
2026/01/06 20:14:30.629,BUY,ETH/USDT,238.811,1,143204,4527085408
2026/01/06 20:14:30.635,SELL,ETH/USDT,239.769,1,143444,4527085408
2026/01/06 20:14:30.894,BUY,ETH/USDT,238.552,1,143205,4527085408
2026/01/06 20:14:30.899,SELL,ETH/USDT,239.508,1,143445,4527085408
2026/01/06 20:14:31.161,BUY,ETH/USDT,238.39,1,143206,4527085408
2026/01/06 20:14:31.178,SELL,ETH/USDT,239.345,1,143446,4527085408
2026/01/06 20:17:25.058,BUY,BTC/USDT,9483.59,1,133962,4527085408
2026/01/06 20:17:25.064,SELL,BTC/USDT,9521.6,1,143484,4527085408
2026/01/06 20:17:25.335,BUY,BTC/USDT,9516.02,1,133968,4527085408
2026/01/06 20:17:25.341,SELL,BTC/USDT,9554.16,1,143522,4527085408
2026/01/06 20:17:25.604,BUY,BTC/USDT,9516.36,1,134005,4527085408
2026/01/06 20:17:25.609,SELL,BTC/USDT,9554.5,1,143560,4527085408
2026/01/06 20:17:25.873,BUY,BTC/USDT,9568.46,1,133991,4527085408
2026/01/06 20:17:25.879,SELL,BTC/USDT,9606.81,1,143598,4527085408
2026/01/06 20:17:26.148,BUY,BTC/USDT,9545.97,1,134052,4527085408
2026/01/06 20:17:26.154,SELL,BTC/USDT,9584.23,1,143636,4527085408
